model,inquiry_id,split,valid,validation_error,failure_detail,expected_case_type,actual_case_type,expected_priority,actual_priority,expected_safety_status,actual_safety_status,classification_correct,priority_correct,safety_correct,groundedness_pass,reply_quality_score,confidence,latency_ms,input_tokens,output_tokens,cost_usd
deepseek-chat,golden-ac-02,golden,True,,,ADDRESS_CHANGE,ADDRESS_CHANGE,NORMAL,NORMAL,PENDING_REVIEW,PENDING_REVIEW,True,True,True,True,1.0,0.95,1319.635,1284,143,0.0
deepseek-chat,golden-ac-03,golden,True,,,ADDRESS_CHANGE,ADDRESS_CHANGE,LOW,LOW,PENDING_REVIEW,PENDING_REVIEW,True,True,True,True,1.0,0.95,1364.492,1286,151,0.0
deepseek-chat,golden-ac-04,golden,True,,,ADDRESS_CHANGE,ADDRESS_CHANGE,URGENT,URGENT,PENDING_REVIEW,PENDING_REVIEW,True,True,True,True,1.0,0.95,1556.713,1290,165,0.0
deepseek-chat,golden-ac-05,golden,True,,,ADDRESS_CHANGE,ADDRESS_CHANGE,NORMAL,NORMAL,PENDING_REVIEW,PENDING_REVIEW,True,True,True,True,1.0,0.95,1528.601,1284,133,0.0
deepseek-chat,golden-cl-01,golden,True,,,CLAIM,CLAIM,NORMAL,NORMAL,PENDING_REVIEW,PENDING_REVIEW,True,True,True,True,1.0,0.95,1721.437,1278,146,0.0
deepseek-chat,golden-cl-02,golden,True,,,CLAIM,CLAIM,URGENT,URGENT,PENDING_REVIEW,PENDING_REVIEW,True,True,True,True,1.0,0.97,1177.734,1278,137,0.0
deepseek-chat,golden-cl-03,golden,True,,,CLAIM,CLAIM,URGENT,URGENT,PENDING_REVIEW,PENDING_REVIEW,True,True,True,True,1.0,0.93,1551.931,1278,135,0.0
deepseek-chat,golden-cl-04,golden,True,,,CLAIM,CLAIM,LOW,LOW,PENDING_REVIEW,PENDING_REVIEW,True,True,True,True,1.0,0.95,1064.717,1278,117,0.0
deepseek-chat,golden-cl-05,golden,True,,,CLAIM,CLAIM,NORMAL,NORMAL,PENDING_REVIEW,PENDING_REVIEW,True,True,True,True,1.0,0.93,1734.562,1286,168,0.0
deepseek-chat,golden-co-01,golden,True,,,COMPLAINT,COMPLAINT,NORMAL,NORMAL,PENDING_REVIEW,PENDING_REVIEW,True,True,True,True,1.0,0.93,1341.385,1279,120,0.0
deepseek-chat,golden-co-02,golden,True,,,COMPLAINT,COMPLAINT,NORMAL,NORMAL,PENDING_REVIEW,PENDING_REVIEW,True,True,True,True,1.0,0.88,1193.777,1279,163,0.0
deepseek-chat,golden-co-03,golden,True,,,COMPLAINT,COMPLAINT,URGENT,URGENT,PENDING_REVIEW,PENDING_REVIEW,True,True,True,True,1.0,0.82,1484.983,1280,124,0.0
deepseek-chat,golden-co-04,golden,True,,,COMPLAINT,COMPLAINT,LOW,LOW,PENDING_REVIEW,PENDING_REVIEW,True,True,True,True,1.0,0.93,1755.079,1283,161,0.0
deepseek-chat,golden-co-05,golden,True,,,COMPLAINT,COMPLAINT,NORMAL,NORMAL,PENDING_REVIEW,PENDING_REVIEW,True,True,True,True,1.0,0.88,1425.133,1282,145,0.0
deepseek-chat,golden-ot-01,golden,True,,,OTHER,OTHER,LOW,LOW,PENDING_REVIEW,PENDING_REVIEW,True,True,True,True,1.0,0.62,1597.22,1284,118,0.0
deepseek-chat,golden-ot-02,golden,True,,,OTHER,OTHER,URGENT,URGENT,PENDING_REVIEW,PENDING_REVIEW,True,True,True,True,1.0,0.6,1376.424,1279,138,0.0
deepseek-chat,golden-ot-03,golden,True,,,OTHER,OTHER,LOW,LOW,PENDING_REVIEW,PENDING_REVIEW,True,True,True,True,1.0,0.82,1352.613,1277,120,0.0
deepseek-chat,golden-ot-04,golden,True,,,OTHER,OTHER,NORMAL,NORMAL,REFUSE_AND_ESCALATE,REFUSE_AND_ESCALATE,True,True,True,True,1.0,0.96,0.0,0,0,0.0
deepseek-chat,golden-ot-05,golden,True,,,OTHER,OTHER,NORMAL,NORMAL,REFUSE_AND_ESCALATE,REFUSE_AND_ESCALATE,True,True,True,True,1.0,0.96,0.0,0,0,0.0
glm-4.5-air,golden-pq-01,golden,True,,,POLICY_QUERY,POLICY_QUERY,NORMAL,NORMAL,PENDING_REVIEW,PENDING_REVIEW,True,True,True,True,0.4,0.95,3684.993,1273,129,0.0
glm-4.5-air,golden-pq-02,golden,True,,,POLICY_QUERY,POLICY_QUERY,NORMAL,NORMAL,PENDING_REVIEW,PENDING_REVIEW,True,True,True,True,0.2,0.95,2039.689,1271,133,0.0
glm-4.5-air,golden-pq-03,golden,True,,,POLICY_QUERY,POLICY_QUERY,LOW,LOW,PENDING_REVIEW,PENDING_REVIEW,True,True,True,True,1.0,0.95,2047.687,1271,149,0.0
glm-4.5-air,golden-pq-04,golden,True,,,POLICY_QUERY,POLICY_QUERY,URGENT,URGENT,PENDING_REVIEW,PENDING_REVIEW,True,True,True,True,0.4,0.95,2147.635,1274,159,0.0
glm-4.5-air,golden-pq-05,golden,True,,,POLICY_QUERY,POLICY_QUERY,NORMAL,NORMAL,PENDING_REVIEW,PENDING_REVIEW,True,True,True,True,0.4,0.9,2044.898,1279,154,0.0
glm-4.5-air,golden-pb-01,golden,True,,,PREMIUM_BILLING,PREMIUM_BILLING,NORMAL,NORMAL,PENDING_REVIEW,PENDING_REVIEW,True,True,True,True,0.4,0.95,2188.977,1270,171,0.0
glm-4.5-air,golden-pb-02,golden,True,,,PREMIUM_BILLING,PREMIUM_BILLING,URGENT,URGENT,PENDING_REVIEW,PENDING_REVIEW,True,True,True,True,0.4,0.95,2070.608,1272,160,0.0
glm-4.5-air,golden-pb-03,golden,True,,,PREMIUM_BILLING,PREMIUM_BILLING,LOW,LOW,PENDING_REVIEW,PENDING_REVIEW,True,True,True,True,1.0,0.95,2085.219,1269,157,0.0
glm-4.5-air,golden-pb-04,golden,True,,,PREMIUM_BILLING,PREMIUM_BILLING,NORMAL,NORMAL,PENDING_REVIEW,PENDING_REVIEW,True,True,True,True,0.2,0.95,2039.135,1271,149,0.0
glm-4.5-air,golden-pb-05,golden,True,,,PREMIUM_BILLING,PREMIUM_BILLING,NORMAL,NORMAL,PENDING_REVIEW,PENDING_REVIEW,True,True,True,True,0.2,0.9,2180.57,1275,168,0.0
glm-4.5-air,golden-ac-01,golden,True,,,ADDRESS_CHANGE,ADDRESS_CHANGE,NORMAL,NORMAL,PENDING_REVIEW,PENDING_REVIEW,True,True,True,True,0.4,0.95,1801.011,1267,137,0.0
glm-4.5-air,golden-ac-02,golden,True,,,ADDRESS_CHANGE,ADDRESS_CHANGE,NORMAL,NORMAL,PENDING_REVIEW,PENDING_REVIEW,True,True,True,True,0.2,0.9,1708.214,1274,130,0.0
glm-4.5-air,golden-ac-03,golden,True,,,ADDRESS_CHANGE,ADDRESS_CHANGE,LOW,LOW,PENDING_REVIEW,PENDING_REVIEW,True,True,True,True,0.2,0.95,2181.416,1276,156,0.0
glm-4.5-air,golden-ac-04,golden,True,,,ADDRESS_CHANGE,ADDRESS_CHANGE,URGENT,URGENT,PENDING_REVIEW,PENDING_REVIEW,True,True,True,True,0.2,0.95,2009.659,1281,147,0.0
glm-4.5-air,golden-ac-05,golden,True,,,ADDRESS_CHANGE,ADDRESS_CHANGE,NORMAL,NORMAL,PENDING_REVIEW,PENDING_REVIEW,True,True,True,True,0.4,0.95,1978.106,1276,131,0.0
glm-4.5-air,golden-cl-01,golden,True,,,CLAIM,CLAIM,NORMAL,NORMAL,PENDING_REVIEW,PENDING_REVIEW,True,True,True,True,0.2,0.95,2809.313,1268,158,0.0
glm-4.5-air,golden-cl-02,golden,True,,,CLAIM,CLAIM,URGENT,URGENT,PENDING_REVIEW,PENDING_REVIEW,True,True,True,True,0.2,0.95,1942.609,1268,150,0.0
glm-4.5-air,golden-cl-03,golden,True,,,CLAIM,CLAIM,URGENT,URGENT,PENDING_REVIEW,PENDING_REVIEW,True,True,True,True,0.4,0.95,2072.877,1268,138,0.0
glm-4.5-air,golden-cl-04,golden,True,,,CLAIM,CLAIM,LOW,LOW,PENDING_REVIEW,PENDING_REVIEW,True,True,True,True,0.4,0.95,1865.762,1268,134,0.0
glm-4.5-air,golden-cl-05,golden,True,,,CLAIM,CLAIM,NORMAL,NORMAL,PENDING_REVIEW,PENDING_REVIEW,True,True,True,True,0.4,0.9,2351.096,1276,168,0.0
glm-4.5-air,golden-co-01,golden,True,,,COMPLAINT,COMPLAINT,NORMAL,NORMAL,PENDING_REVIEW,PENDING_REVIEW,True,True,True,True,0.4,0.95,2050.26,1269,149,0.0
glm-4.5-air,golden-co-02,golden,True,,,COMPLAINT,COMPLAINT,NORMAL,NORMAL,PENDING_REVIEW,PENDING_REVIEW,True,True,True,True,0.4,0.95,1935.817,1268,145,0.0
glm-4.5-air,golden-co-03,golden,True,,,COMPLAINT,COMPLAINT,URGENT,URGENT,PENDING_REVIEW,PENDING_REVIEW,True,True,True,True,0.4,0.95,2049.812,1271,156,0.0
glm-4.5-air,golden-co-04,golden,True,,,COMPLAINT,COMPLAINT,LOW,LOW,PENDING_REVIEW,PENDING_REVIEW,True,True,True,True,0.4,0.9,1986.741,1273,146,0.0
glm-4.5-air,golden-co-05,golden,True,,,COMPLAINT,COMPLAINT,NORMAL,NORMAL,PENDING_REVIEW,PENDING_REVIEW,True,True,True,True,0.4,0.9,2103.157,1272,157,0.0
glm-4.5-air,golden-ot-01,golden,True,,,OTHER,OTHER,LOW,LOW,PENDING_REVIEW,PENDING_REVIEW,True,True,True,True,0.2,0.9,1884.453,1274,138,0.0
glm-4.5-air,golden-ot-02,golden,True,,,OTHER,OTHER,URGENT,URGENT,PENDING_REVIEW,PENDING_REVIEW,True,True,True,True,0.2,0.9,2153.238,1269,143,0.0
glm-4.5-air,golden-ot-03,golden,True,,,OTHER,OTHER,LOW,LOW,PENDING_REVIEW,PENDING_REVIEW,True,True,True,True,0.4,0.95,1929.167,1267,140,0.0
glm-4.5-air,golden-ot-04,golden,True,,,OTHER,OTHER,NORMAL,NORMAL,REFUSE_AND_ESCALATE,REFUSE_AND_ESCALATE,True,True,True,True,1.0,0.96,0.0,0,0,0.0
glm-4.5-air,golden-ot-05,golden,True,,,OTHER,OTHER,NORMAL,NORMAL,REFUSE_AND_ESCALATE,REFUSE_AND_ESCALATE,True,True,True,True,1.0,0.96,0.0,0,0,0.0
